state,direction,id,official_name,official_class,source_path,source_sha256
PLAY,SERVERBOUND,0x0F,command_suggestion,net.minecraft.network.protocol.game.ServerboundCommandSuggestionPacket,net/minecraft/network/protocol/game/ServerboundCommandSuggestionPacket.java,b66a97e64ffdf17b1a7a380d8adb95dd23b223212926de01b23dc928ea9fbeea
PLAY,SERVERBOUND,0x10,configuration_acknowledged,net.minecraft.network.protocol.game.ServerboundConfigurationAcknowledgedPacket,net/minecraft/network/protocol/game/ServerboundConfigurationAcknowledgedPacket.java,6854e4e4d8ea468a960524fa4fff81a50e55abbd6d09386874b8be41802cad37
PLAY,SERVERBOUND,0x11,container_button_click,net.minecraft.network.protocol.game.ServerboundContainerButtonClickPacket,net/minecraft/network/protocol/game/ServerboundContainerButtonClickPacket.java,ed90e2dbcf0551b5b18d5cd693f917fd9feb1291d58c29ec3938dfaf2f889374
PLAY,SERVERBOUND,0x12,container_click,net.minecraft.network.protocol.game.ServerboundContainerClickPacket,net/minecraft/network/protocol/game/ServerboundContainerClickPacket.java,37bcf026ad589d0124755182b12c120f3aed4fa81ffe759c152468b2813bfaa5
PLAY,SERVERBOUND,0x13,container_close,net.minecraft.network.protocol.game.ServerboundContainerClosePacket,net/minecraft/network/protocol/game/ServerboundContainerClosePacket.java,320a3429cd00a5914e3e92aa4a6972fc4f7371889e3ec8c01e676407da6daf78
PLAY,SERVERBOUND,0x14,container_slot_state_changed,net.minecraft.network.protocol.game.ServerboundContainerSlotStateChangedPacket,net/minecraft/network/protocol/game/ServerboundContainerSlotStateChangedPacket.java,53c9dcf5e0ec77b864364a20a8e0f4de987af30830f3e838b837394b0cc38303
PLAY,SERVERBOUND,0x15,cookie_response,net.minecraft.network.protocol.cookie.ServerboundCookieResponsePacket,net/minecraft/network/protocol/cookie/ServerboundCookieResponsePacket.java,37034a5bdd1ecc508783dc2b41bd49a93a7fd86037a35d7fe34fdf5a85a59d44
PLAY,SERVERBOUND,0x16,custom_payload,net.minecraft.network.protocol.common.ServerboundCustomPayloadPacket,net/minecraft/network/protocol/common/ServerboundCustomPayloadPacket.java,4c43cecac91688b81cad2bc419545c6cafe0a76c1fb1f3affadd5919e3011520
PLAY,SERVERBOUND,0x17,debug_subscription_request,net.minecraft.network.protocol.game.ServerboundDebugSubscriptionRequestPacket,net/minecraft/network/protocol/game/ServerboundDebugSubscriptionRequestPacket.java,98fb3cd75cad506c23faa7cc16e1e97796c5c9a3c9a35dd96b274b23fa35ca35
PLAY,SERVERBOUND,0x18,edit_book,net.minecraft.network.protocol.game.ServerboundEditBookPacket,net/minecraft/network/protocol/game/ServerboundEditBookPacket.java,92fbc745cc7e6adbdfed062984af04b662faf2fc2ff5e88cd54cb74ac67eb72f
PLAY,SERVERBOUND,0x19,entity_tag_query,net.minecraft.network.protocol.game.ServerboundEntityTagQueryPacket,net/minecraft/network/protocol/game/ServerboundEntityTagQueryPacket.java,f65f5b46718085fc202beca2d4fb6b1416db2bb7d4c1b3872d7d8c289eb29a78
PLAY,SERVERBOUND,0x1A,interact,net.minecraft.network.protocol.game.ServerboundInteractPacket,net/minecraft/network/protocol/game/ServerboundInteractPacket.java,3babf6d006813049e78de2e98bb6d3733c3b6e00b20dc6e69cc8040f357d1c15
PLAY,SERVERBOUND,0x1B,jigsaw_generate,net.minecraft.network.protocol.game.ServerboundJigsawGeneratePacket,net/minecraft/network/protocol/game/ServerboundJigsawGeneratePacket.java,1bf6a30c81da5f102e5344e72faf2ec128c7d2840c509919fb017399572e7fae
PLAY,SERVERBOUND,0x1C,keep_alive,net.minecraft.network.protocol.common.ServerboundKeepAlivePacket,net/minecraft/network/protocol/common/ServerboundKeepAlivePacket.java,78b9e510e2074beee6e70b394005907c973423293539afb803d96d0d2b3445d6
PLAY,SERVERBOUND,0x1D,lock_difficulty,net.minecraft.network.protocol.game.ServerboundLockDifficultyPacket,net/minecraft/network/protocol/game/ServerboundLockDifficultyPacket.java,4c733efb571248d05f7d4cd012a71a93a6632a95079548cf664b08843688e9e9
PLAY,SERVERBOUND,0x1E,move_player_pos,net.minecraft.network.protocol.game.ServerboundMovePlayerPacket.Pos,net/minecraft/network/protocol/game/ServerboundMovePlayerPacket.java,71f48c9373e380cde78ddbd02147c3fa646d75ba3cf197fdebedeb421dbae5d4
PLAY,SERVERBOUND,0x1F,move_player_pos_rot,net.minecraft.network.protocol.game.ServerboundMovePlayerPacket.PosRot,net/minecraft/network/protocol/game/ServerboundMovePlayerPacket.java,71f48c9373e380cde78ddbd02147c3fa646d75ba3cf197fdebedeb421dbae5d4
PLAY,SERVERBOUND,0x20,move_player_rot,net.minecraft.network.protocol.game.ServerboundMovePlayerPacket.Rot,net/minecraft/network/protocol/game/ServerboundMovePlayerPacket.java,71f48c9373e380cde78ddbd02147c3fa646d75ba3cf197fdebedeb421dbae5d4
PLAY,SERVERBOUND,0x21,move_player_status_only,net.minecraft.network.protocol.game.ServerboundMovePlayerPacket.StatusOnly,net/minecraft/network/protocol/game/ServerboundMovePlayerPacket.java,71f48c9373e380cde78ddbd02147c3fa646d75ba3cf197fdebedeb421dbae5d4
PLAY,SERVERBOUND,0x22,move_vehicle,net.minecraft.network.protocol.game.ServerboundMoveVehiclePacket,net/minecraft/network/protocol/game/ServerboundMoveVehiclePacket.java,e0271b601b6324241e0d01e2330f3fb1957e56c7f72cb873c603d7baae578f25
PLAY,SERVERBOUND,0x23,paddle_boat,net.minecraft.network.protocol.game.ServerboundPaddleBoatPacket,net/minecraft/network/protocol/game/ServerboundPaddleBoatPacket.java,a1eecd4dc6fcabcf0c6849f796aac3cfbf958233e40464d0195040685128d1c8
PLAY,SERVERBOUND,0x24,pick_item_from_block,net.minecraft.network.protocol.game.ServerboundPickItemFromBlockPacket,net/minecraft/network/protocol/game/ServerboundPickItemFromBlockPacket.java,2fd498cc8f63d091ec817def4c6c3ca8dcc236c9a1ad232b5699c4ee5738f99b
PLAY,SERVERBOUND,0x25,pick_item_from_entity,net.minecraft.network.protocol.game.ServerboundPickItemFromEntityPacket,net/minecraft/network/protocol/game/ServerboundPickItemFromEntityPacket.java,166bc969d30380f8d07d8b06bf377ab07fd312f70b96438bdb469f671f80bc49
PLAY,SERVERBOUND,0x26,ping_request,net.minecraft.network.protocol.ping.ServerboundPingRequestPacket,net/minecraft/network/protocol/ping/ServerboundPingRequestPacket.java,7face5423d842e931b9d63ed496528b1e0e180986d9c8bd57cf002f20a5b1335
PLAY,SERVERBOUND,0x27,place_recipe,net.minecraft.network.protocol.game.ServerboundPlaceRecipePacket,net/minecraft/network/protocol/game/ServerboundPlaceRecipePacket.java,3aaf100585b7eb6ef1f43f2b510c7ac20b613a492d0d00a3279294e1f6fdf0ca
PLAY,SERVERBOUND,0x28,player_abilities,net.minecraft.network.protocol.game.ServerboundPlayerAbilitiesPacket,net/minecraft/network/protocol/game/ServerboundPlayerAbilitiesPacket.java,5513c1ecc12bda17498af5699d4ffd7efc971025b89db37317d559ecc436d760
PLAY,SERVERBOUND,0x29,player_action,net.minecraft.network.protocol.game.ServerboundPlayerActionPacket,net/minecraft/network/protocol/game/ServerboundPlayerActionPacket.java,5af9f29c76f94a08c405c83c100b24727245442bda4d404f067a84caa8e0b813
PLAY,SERVERBOUND,0x2A,player_command,net.minecraft.network.protocol.game.ServerboundPlayerCommandPacket,net/minecraft/network/protocol/game/ServerboundPlayerCommandPacket.java,5d834045070a13339a016353b82b9743ac8e651c718aef84c2410ba7f69121e4
PLAY,SERVERBOUND,0x2B,player_input,net.minecraft.network.protocol.game.ServerboundPlayerInputPacket,net/minecraft/network/protocol/game/ServerboundPlayerInputPacket.java,746de914c4fae1259e3111e3adb916ea98f8ed45928dd0a53d434f25a6e84166
PLAY,SERVERBOUND,0x2C,player_loaded,net.minecraft.network.protocol.game.ServerboundPlayerLoadedPacket,net/minecraft/network/protocol/game/ServerboundPlayerLoadedPacket.java,cb120033764fded7b003f6eb41dfdd4be4b80816e4c5bdbb6e8fdcf22961212e
PLAY,SERVERBOUND,0x2D,pong,net.minecraft.network.protocol.common.ServerboundPongPacket,net/minecraft/network/protocol/common/ServerboundPongPacket.java,d9533859a151c062608cefd358f4d873fd0cd28b7a0ff3bc4972260ed705ff66
PLAY,SERVERBOUND,0x2E,recipe_book_change_settings,net.minecraft.network.protocol.game.ServerboundRecipeBookChangeSettingsPacket,net/minecraft/network/protocol/game/ServerboundRecipeBookChangeSettingsPacket.java,793900dc3294679e27429a0f43d4eec0a9f471f067276fa11f2ac1def0ac67a9
PLAY,SERVERBOUND,0x2F,recipe_book_seen_recipe,net.minecraft.network.protocol.game.ServerboundRecipeBookSeenRecipePacket,net/minecraft/network/protocol/game/ServerboundRecipeBookSeenRecipePacket.java,d4c6ec589d9a011c6af559bda7facfe4b8b112438e95c3aac13f0ffb76a95d07
PLAY,SERVERBOUND,0x30,rename_item,net.minecraft.network.protocol.game.ServerboundRenameItemPacket,net/minecraft/network/protocol/game/ServerboundRenameItemPacket.java,fc8f2aeb0cf6ff4940f3c2839d78b0d2d4034de7210a7c0963323f5f39d44fac
PLAY,SERVERBOUND,0x31,resource_pack,net.minecraft.network.protocol.common.ServerboundResourcePackPacket,net/minecraft/network/protocol/common/ServerboundResourcePackPacket.java,098e669a40ff17d3cfa6d3ff1a7be89ccf0c22eb7e18e109f11678ced4ddb7b5
PLAY,SERVERBOUND,0x32,seen_advancements,net.minecraft.network.protocol.game.ServerboundSeenAdvancementsPacket,net/minecraft/network/protocol/game/ServerboundSeenAdvancementsPacket.java,41d4a9b058873cc54baa5c32a1e2711eb98cd6719555c938ff2b70df2e59c025
PLAY,SERVERBOUND,0x33,select_trade,net.minecraft.network.protocol.game.ServerboundSelectTradePacket,net/minecraft/network/protocol/game/ServerboundSelectTradePacket.java,3507710bbf9ca1b08314af046327c3575c6f5dda2ee2090176bef6c442d2f5c5
PLAY,SERVERBOUND,0x34,set_beacon,net.minecraft.network.protocol.game.ServerboundSetBeaconPacket,net/minecraft/network/protocol/game/ServerboundSetBeaconPacket.java,60cac65a6b23c59374bb2354ad5a7850b289b9ae4f6fc6acc2b219f9be1fb591
PLAY,SERVERBOUND,0x35,set_carried_item,net.minecraft.network.protocol.game.ServerboundSetCarriedItemPacket,net/minecraft/network/protocol/game/ServerboundSetCarriedItemPacket.java,5859634b96dd44aea78c7ec5280e1bd67361bf0721441345e1891fdc88c9d650
PLAY,SERVERBOUND,0x36,set_command_block,net.minecraft.network.protocol.game.ServerboundSetCommandBlockPacket,net/minecraft/network/protocol/game/ServerboundSetCommandBlockPacket.java,9e6312e011a2b8ff025f38285b86e5d1b7a29e3e8a68d5f3246cc871b1a843d8
PLAY,SERVERBOUND,0x37,set_command_minecart,net.minecraft.network.protocol.game.ServerboundSetCommandMinecartPacket,net/minecraft/network/protocol/game/ServerboundSetCommandMinecartPacket.java,e2bc752f10dc886273e6f8111970d8d511dcc30ed32191bbd7fc77897f25d4ad
PLAY,SERVERBOUND,0x38,set_creative_mode_slot,net.minecraft.network.protocol.game.ServerboundSetCreativeModeSlotPacket,net/minecraft/network/protocol/game/ServerboundSetCreativeModeSlotPacket.java,a91ed5612e59e42259e103d72da99c21a2957bac01ce7c7798992897dbcf2068
PLAY,SERVERBOUND,0x39,set_game_rule,net.minecraft.network.protocol.game.ServerboundSetGameRulePacket,net/minecraft/network/protocol/game/ServerboundSetGameRulePacket.java,97433a5460ac993bd2c82cd086f29cf3248efc3d776d709fa05a0e14265a41a1
PLAY,SERVERBOUND,0x3A,set_jigsaw_block,net.minecraft.network.protocol.game.ServerboundSetJigsawBlockPacket,net/minecraft/network/protocol/game/ServerboundSetJigsawBlockPacket.java,73c4118d4f9fe82946bc71642ae4b1fdbf235c01b06f69e4a3787412a58a2ec7
PLAY,SERVERBOUND,0x3B,set_structure_block,net.minecraft.network.protocol.game.ServerboundSetStructureBlockPacket,net/minecraft/network/protocol/game/ServerboundSetStructureBlockPacket.java,e05dc3fe8efbccfcf4a00f0a96b950357328b8c76b5d891ec041678bd618c24c
PLAY,SERVERBOUND,0x3C,set_test_block,net.minecraft.network.protocol.game.ServerboundSetTestBlockPacket,net/minecraft/network/protocol/game/ServerboundSetTestBlockPacket.java,b5b5ef89b72b2f180dbac48fcaf8e0c02038f0610aeb19d90aaa0e765a09e977
PLAY,SERVERBOUND,0x3D,sign_update,net.minecraft.network.protocol.game.ServerboundSignUpdatePacket,net/minecraft/network/protocol/game/ServerboundSignUpdatePacket.java,26e15d7e1d90670d31badd9352dd6c0078162c982207e6690e41194d39b41e89
PLAY,SERVERBOUND,0x3E,spectator_action,net.minecraft.network.protocol.game.ServerboundSpectatorActionPacket,net/minecraft/network/protocol/game/ServerboundSpectatorActionPacket.java,918f88c6ace5f3154f82d21dc01ad8a08c120f8f4d45de930b8494e41293159d
PLAY,SERVERBOUND,0x3F,swing,net.minecraft.network.protocol.game.ServerboundSwingPacket,net/minecraft/network/protocol/game/ServerboundSwingPacket.java,1a9455b9bbc0f184a18de5af744e6fceed73397f77b3941c5cbb61663f57fe90
PLAY,SERVERBOUND,0x40,teleport_to_entity,net.minecraft.network.protocol.game.ServerboundTeleportToEntityPacket,net/minecraft/network/protocol/game/ServerboundTeleportToEntityPacket.java,447023636a9677842ad5a950b3619c14c4bb11466b402f40192c93d52a16bd1e
PLAY,SERVERBOUND,0x41,test_instance_block_action,net.minecraft.network.protocol.game.ServerboundTestInstanceBlockActionPacket,net/minecraft/network/protocol/game/ServerboundTestInstanceBlockActionPacket.java,f6f77669032868c61b2f132cd32384378a48a1f8ced977046321a2ed00196d1d
PLAY,SERVERBOUND,0x42,use_item_on,net.minecraft.network.protocol.game.ServerboundUseItemOnPacket,net/minecraft/network/protocol/game/ServerboundUseItemOnPacket.java,8486c9e376847ee5d77a2b9e18dc0240565976efb3bb74052f16fb58d078de17
PLAY,SERVERBOUND,0x43,use_item,net.minecraft.network.protocol.game.ServerboundUseItemPacket,net/minecraft/network/protocol/game/ServerboundUseItemPacket.java,122cc02913c242fc424ce0ec6f51c0bf674a22461a06bed1136c5a6ea352aadf
PLAY,SERVERBOUND,0x44,custom_click_action,net.minecraft.network.protocol.common.ServerboundCustomClickActionPacket,net/minecraft/network/protocol/common/ServerboundCustomClickActionPacket.java,b86fd3d9fdfd6b69c9a17c14f1c6761c7a398b01ef4090b7338211a66d4d082c
STATUS,CLIENTBOUND,0x00,status_response,net.minecraft.network.protocol.status.ClientboundStatusResponsePacket,net/minecraft/network/protocol/status/ClientboundStatusResponsePacket.java,2b998a360967bcb79ce3739407c1ea8806d4cd283d65d7ffea940dd9e00c5d71
STATUS,CLIENTBOUND,0x01,pong_response,net.minecraft.network.protocol.ping.ClientboundPongResponsePacket,net/minecraft/network/protocol/ping/ClientboundPongResponsePacket.java,fa9b71a0773027ce475f85b450d8554a2ba41a21481bbb2c4803c37df0f1cb15
STATUS,SERVERBOUND,0x00,status_request,net.minecraft.network.protocol.status.ServerboundStatusRequestPacket,net/minecraft/network/protocol/status/ServerboundStatusRequestPacket.java,aaed2c88757eb9d2d9f30eef1641183dba55f5c19975df79d1683136b6f87c9b
STATUS,SERVERBOUND,0x01,ping_request,net.minecraft.network.protocol.ping.ServerboundPingRequestPacket,net/minecraft/network/protocol/ping/ServerboundPingRequestPacket.java,7face5423d842e931b9d63ed496528b1e0e180986d9c8bd57cf002f20a5b1335
